id,sb_id,user_id,org_id,project_id,reviewer_id,accession_number,provenance1,provenance2,designator,side,completeness,measured,dna_sampled,ct_scanned,xray_scanned,clavicle_triage,inventoried,reviewed,external_id,individual_number,inventoried_at,reviewed_at,created_by,updated_by,created_at,updated_at,deleted_at,consolidated_an,isotope_sampled,count,mass,bone_group,bone_group_id
10655,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,204,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10656,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,205,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10657,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,207,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10658,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,208,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10659,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,209,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10660,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,210,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10661,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,211,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10662,93,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,213,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10663,93,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,214,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10665,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,413,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10666,93,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,216,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10667,148,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,217,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10668,148,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,218,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10669,148,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,219,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10670,148,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,221,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10673,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,402,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10674,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,403,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10675,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,404,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10676,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,405,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10678,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,407,Right,Incomplete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10679,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,408,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10680,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,409,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10681,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,410,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10682,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,411,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10685,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,415,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10686,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,416,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10687,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,417,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10688,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,418,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10689,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,419,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10690,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,420,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10691,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,421,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10692,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,422,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10693,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,423,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10694,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,424,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10641,37,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,212,Right,Complete,true,true,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:47:59,2018-12-08 17:03:00,,,false,,,,
10684,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,414,Left,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-147,,,System,Megan McCollum,2018-04-29 18:47:59,2018-05-23 20:03:22,,,false,,,,
10695,144,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,425,Right,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-147,,,System,Megan McCollum,2018-04-29 18:47:59,2018-05-23 20:04:03,,,false,,,,
10683,32,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,412,Right,Complete,true,false,false,false,false,true,false,,CIL 2003-116-I-103,,,System,Carrie Legarde,2018-04-29 18:47:59,2018-07-03 21:18:35,,,false,,,,
10696,33,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,426,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10697,33,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,427,Right,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10698,33,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,428,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10699,33,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,429,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10700,33,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,430,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10701,33,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,431,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10703,2,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,501,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10704,124,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,502,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10705,75,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,503,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10706,94,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,701,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10707,94,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,702,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10708,94,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,703,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10709,94,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,704,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10710,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,705,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10711,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,706,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10712,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,707,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10713,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,708,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10714,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,709,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10715,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,710,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10716,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,711,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10717,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,712,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10718,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,713,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10719,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,714,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10720,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,715,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10721,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,716,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10722,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,717,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10723,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,718,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10724,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,719,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10725,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,720,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10726,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,721,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10727,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,722,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10728,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,723,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10729,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,724,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10730,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,725,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10731,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,726,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10732,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,727,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10733,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,728,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10734,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,729,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10735,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,730,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10736,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,731,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10737,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,732,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10738,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,733,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10739,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,734,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10740,96,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,735,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10741,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,736,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10742,98,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,737,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10743,95,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,738,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10744,97,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,739,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10745,98,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,740,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10746,99,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,741,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10747,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,742,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10748,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,743,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10749,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,744,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10750,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,745,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10751,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,746,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10752,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,747,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10753,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,748,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10754,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,749,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10755,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,750,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10756,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,751,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10757,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,752,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10758,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,753,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10759,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,754,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10760,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,755,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10761,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,756,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10762,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,757,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10763,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,758,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10764,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,759,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10765,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,760,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10766,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,761,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10767,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,762,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10768,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,763,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10769,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,764,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10770,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,765,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10771,94,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,766,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10772,94,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,767,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10773,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,768,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10774,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,769,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10775,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,770,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10776,100,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,771,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10777,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,772,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10778,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,773,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10779,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,774,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10780,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,775,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10781,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,776,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10782,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,777,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10783,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,778,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10784,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,779,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10785,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,780,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10786,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,781,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10787,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,782,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10788,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,783,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10789,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,784,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10790,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,785,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10791,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,786,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10792,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,787,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10793,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,788,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10794,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,789,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
10795,165,1,2,2,,CIL 2003-116,G-37,X-237ABDEFG,790,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:47:59,2018-04-29 18:47:59,,,false,,,,
