se_id,measurement_id,org_id,project_id,measure,created_by,updated_by,created_at,updated_at,deleted_at
12084,77,2,2,241,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12084,80,2,2,13.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12084,81,2,2,11.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12084,82,2,2,28.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,118,2,2,499,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,119,2,2,497,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,120,2,2,85,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,121,2,2,49.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,122,2,2,36.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,123,2,2,31.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,124,2,2,33.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,125,2,2,30.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,131,2,2,32.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,132,2,2,29.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,133,2,2,27.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12085,134,2,2,34,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,118,2,2,497,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,119,2,2,495,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,120,2,2,85,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,121,2,2,49.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,122,2,2,37.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,123,2,2,32,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,124,2,2,33.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,125,2,2,31.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,131,2,2,32,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,132,2,2,30.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,133,2,2,28,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12089,134,2,2,32.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,137,2,2,417,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,139,2,2,52,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,140,2,2,35.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,141,2,2,26.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,146,2,2,33.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,147,2,2,25.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12090,148,2,2,34.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12091,137,2,2,414,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12091,140,2,2,39.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12091,141,2,2,27.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12091,146,2,2,37.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12091,147,2,2,25.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12053,153,2,2,412,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12053,154,2,2,13.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12053,155,2,2,13.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12053,156,2,2,7.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12053,157,2,2,27.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12092,48,2,2,156,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12092,49,2,2,107.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12092,50,2,2,36.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12092,51,2,2,28.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12092,52,2,2,45.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12093,48,2,2,156,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12093,49,2,2,101.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12093,50,2,2,32.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12093,51,2,2,26.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12093,52,2,2,45,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12094,102,2,2,151,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12094,114,2,2,25.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12094,115,2,2,41.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12094,116,2,2,12.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12094,117,2,2,61.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12095,101,2,2,233,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12095,102,2,2,150,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12095,105,2,2,62.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12095,114,2,2,25.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12095,115,2,2,40.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12095,117,2,2,59.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12096,96,2,2,131.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12096,97,2,2,102.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12096,98,2,2,54.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12096,100,2,2,119,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,53,2,2,362,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,54,2,2,62,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,55,2,2,51.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,56,2,2,23.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,57,2,2,19.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,58,2,2,49.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,59,2,2,48.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,60,2,2,19.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12097,61,2,2,26.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,53,2,2,362,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,54,2,2,63,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,55,2,2,51.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,56,2,2,26.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,57,2,2,20.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,58,2,2,49.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,59,2,2,48.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,60,2,2,20.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12098,61,2,2,26.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12099,68,2,2,19.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12099,69,2,2,17.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12099,70,2,2,11.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12099,71,2,2,37.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,72,2,2,279,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,75,2,2,13.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,76,2,2,16.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,77,2,2,244,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,80,2,2,11.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,81,2,2,11.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12117,82,2,2,26.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12118,75,2,2,16.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12118,76,2,2,16.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12118,80,2,2,11.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12118,81,2,2,11.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12118,82,2,2,28.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,118,2,2,494,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,119,2,2,491,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,120,2,2,83,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,121,2,2,50.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,122,2,2,33.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,123,2,2,29,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,124,2,2,33.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,125,2,2,26.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,131,2,2,29.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,132,2,2,26.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,133,2,2,31.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12119,134,2,2,31.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,118,2,2,497,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,119,2,2,494,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,120,2,2,83,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,121,2,2,50.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,122,2,2,32.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,123,2,2,30.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,124,2,2,34.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,125,2,2,26.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,131,2,2,30.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,132,2,2,26.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,133,2,2,31.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12122,134,2,2,32.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12123,137,2,2,392,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12123,139,2,2,46,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12123,140,2,2,35.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12123,141,2,2,25.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12123,147,2,2,24.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12123,148,2,2,32.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,137,2,2,400,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,139,2,2,44,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,140,2,2,38.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,141,2,2,26.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,146,2,2,34.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,147,2,2,24.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12124,148,2,2,30.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12125,49,2,2,109.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12125,50,2,2,36.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12125,51,2,2,29.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12125,52,2,2,43.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12126,48,2,2,150,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12126,49,2,2,103.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12126,50,2,2,38.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12126,51,2,2,29.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12126,52,2,2,46.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,101,2,2,225,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,102,2,2,156,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,105,2,2,61.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,114,2,2,25.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,115,2,2,37.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,116,2,2,13.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12127,117,2,2,62.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,101,2,2,224,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,102,2,2,164,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,105,2,2,60.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,114,2,2,25.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,115,2,2,40.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,116,2,2,13,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12128,117,2,2,61.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12129,96,2,2,99.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12129,97,2,2,101.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12129,98,2,2,57.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12129,100,2,2,121,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,53,2,2,338,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,54,2,2,63,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,55,2,2,47.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,56,2,2,22,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,57,2,2,18.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,58,2,2,44.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,59,2,2,42.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,60,2,2,18.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12130,61,2,2,23.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,53,2,2,341,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,54,2,2,62,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,55,2,2,47.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,56,2,2,26.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,57,2,2,18.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,58,2,2,44.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,59,2,2,44.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,60,2,2,18.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12131,61,2,2,27,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,62,2,2,244,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,66,2,2,12.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,67,2,2,16.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,68,2,2,16.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,69,2,2,16.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,70,2,2,11.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12132,71,2,2,32.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,62,2,2,244,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,66,2,2,12.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,67,2,2,16.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,68,2,2,17,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,69,2,2,17.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,70,2,2,11.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12141,71,2,2,33,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,118,2,2,469,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,119,2,2,467,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,121,2,2,50.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,122,2,2,34.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,123,2,2,31.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,124,2,2,30.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,125,2,2,32.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,131,2,2,28.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,132,2,2,32.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,133,2,2,34.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12142,134,2,2,33.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,121,2,2,50.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,122,2,2,37.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,123,2,2,32.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,131,2,2,31.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,132,2,2,31.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,133,2,2,34.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12143,134,2,2,35.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12146,140,2,2,35.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12146,141,2,2,23,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12146,146,2,2,35.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12146,147,2,2,26.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12147,155,2,2,14.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12147,156,2,2,7.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12147,157,2,2,25.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12148,45,2,2,24.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12148,46,2,2,9.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12148,47,2,2,22.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12149,49,2,2,112,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12149,50,2,2,39.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12149,51,2,2,27.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12149,52,2,2,46.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12150,50,2,2,39.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12150,51,2,2,29.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12150,52,2,2,45.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,101,2,2,227,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,102,2,2,165,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,105,2,2,69.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,114,2,2,27.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,115,2,2,35.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,116,2,2,15.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12151,117,2,2,58.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12152,105,2,2,66.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12152,114,2,2,28.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12152,115,2,2,35,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12152,116,2,2,13.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12152,117,2,2,59.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12153,97,2,2,109.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12153,98,2,2,50.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12153,100,2,2,124,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,53,2,2,324,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,54,2,2,62,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,55,2,2,49.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,56,2,2,24.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,57,2,2,20.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,58,2,2,45.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,59,2,2,44.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,60,2,2,20.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12154,61,2,2,25.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,53,2,2,326,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,54,2,2,60,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,55,2,2,48.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,56,2,2,24.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,57,2,2,20.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,58,2,2,45,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,59,2,2,43.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,60,2,2,20.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12155,61,2,2,27.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,72,2,2,249,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,75,2,2,12.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,76,2,2,16.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,77,2,2,218,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,80,2,2,11.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,81,2,2,10.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12156,82,2,2,26.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,118,2,2,444,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,119,2,2,442,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,120,2,2,85,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,121,2,2,47.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,122,2,2,34.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,123,2,2,29.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,124,2,2,30.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,125,2,2,33.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,131,2,2,29.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,132,2,2,33.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,133,2,2,31.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12157,134,2,2,32.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,118,2,2,441,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,119,2,2,439,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,120,2,2,85,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,121,2,2,49.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,122,2,2,31.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,123,2,2,30,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,124,2,2,31.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,125,2,2,29,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,131,2,2,28.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,132,2,2,28.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,133,2,2,32.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12169,134,2,2,31.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,137,2,2,355,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,138,2,2,80,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,139,2,2,49,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,140,2,2,38.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,141,2,2,27.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,146,2,2,35.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,147,2,2,27.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12170,148,2,2,38.7,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,137,2,2,354,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,138,2,2,77,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,139,2,2,49,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,140,2,2,36.3,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,141,2,2,25.8,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,146,2,2,36,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,147,2,2,25.6,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12171,148,2,2,34.4,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12173,176,2,2,44.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12173,177,2,2,43.1,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12173,178,2,2,21.2,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12174,39,2,2,157,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12174,42,2,2,11.9,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
12174,43,2,2,9.5,System,System,2018-04-29 19:15:03,2018-04-29 19:15:03,
